timestamp,gpu_util_%,vram_used_mb,vram_total_mb,gpu_temp_c,power_w
11:38:23,100,3890,4096,60,47.18
11:38:33,100,3890,4096,59,41.56
11:38:43,100,3890,4096,62,47.53
11:38:53,100,3890,4096,62,41.99
11:39:03,100,3890,4096,63,45.33
11:39:13,99,3880,4096,64,44.59
11:39:23,100,3880,4096,63,45.93
11:39:33,79,3881,4096,62,47.40
11:39:43,83,3880,4096,61,45.23
11:39:53,100,3880,4096,62,41.39
11:40:04,100,3880,4096,62,43.52
11:40:14,99,3890,4096,63,44.10
11:40:24,100,3890,4096,60,44.11
11:40:34,100,3890,4096,61,43.62
11:40:44,92,3890,4096,60,44.34
11:40:54,87,3890,4096,62,46.04
11:41:04,100,3890,4096,60,48.97
11:41:14,100,3890,4096,62,48.35
11:41:24,80,3890,4096,61,47.66
11:41:34,100,3890,4096,60,48.55
11:41:44,55,3890,4096,60,47.84
11:41:54,80,3890,4096,61,47.38
11:42:04,66,2340,4096,61,52.38
11:42:14,79,3862,4096,62,48.04
11:42:25,100,3862,4096,61,50.65
11:42:35,77,3862,4096,61,46.51
11:42:45,100,3862,4096,62,48.52
11:42:55,99,3862,4096,61,47.90
11:43:05,95,2386,4096,61,51.42
11:43:15,94,3872,4096,60,46.92
11:43:25,100,3872,4096,61,43.23
11:43:35,80,3872,4096,60,45.71
11:43:45,99,3872,4096,62,44.92
11:43:55,99,3872,4096,63,45.72
11:44:05,100,3872,4096,63,40.58
11:44:15,98,3872,4096,64,45.81
11:44:25,99,3872,4096,63,44.97
11:44:35,94,3879,4096,62,48.09
11:44:45,100,3872,4096,61,40.66
11:44:55,61,3872,4096,61,47.19
11:45:06,100,3872,4096,60,42.48
11:45:16,100,2338,4096,62,48.94
11:45:26,81,3872,4096,61,47.60
11:45:36,99,3872,4096,62,44.08
11:45:46,100,3872,4096,60,44.15
11:45:56,77,3872,4096,61,49.09
11:46:06,85,3872,4096,61,46.08
11:46:16,57,2338,4096,61,51.15
11:46:26,100,3890,4096,61,42.99
11:46:36,87,3890,4096,60,41.67
11:46:46,100,3890,4096,60,46.89
11:46:56,100,3890,4096,60,48.05
11:47:06,100,3890,4096,62,42.88
11:47:16,99,3890,4096,62,43.50
11:47:26,100,3890,4096,61,43.20
11:47:36,100,3890,4096,61,47.11
11:47:47,99,3890,4096,63,48.39
11:47:57,99,3890,4096,62,49.38
11:48:07,99,3890,4096,62,48.48
11:48:17,100,1370,4096,62,46.74
11:48:27,99,3872,4096,62,47.37
11:48:37,99,3879,4096,62,45.14
11:48:47,95,3872,4096,61,46.82
11:48:57,98,3872,4096,62,47.34
11:49:07,100,3872,4096,61,48.07
11:49:17,84,3872,4096,60,46.45
11:49:27,88,3872,4096,59,43.05
11:49:37,95,3872,4096,60,46.10
11:49:47,100,3872,4096,60,45.80
11:49:57,99,3872,4096,62,44.11
11:50:07,100,3872,4096,63,40.29
11:50:17,100,3872,4096,63,39.46
11:50:28,99,3872,4096,64,45.28
11:50:38,82,3872,4096,62,45.50
11:50:48,100,3872,4096,63,44.08
11:50:58,99,3872,4096,63,44.98
11:51:08,99,3872,4096,62,45.09
11:51:18,92,3872,4096,60,42.40
11:51:28,100,3872,4096,61,42.81
11:51:38,100,3872,4096,60,45.91
11:51:48,71,3848,4096,59,37.67
11:51:58,84,3848,4096,60,42.50
11:52:08,74,3848,4096,60,36.61
11:52:18,100,3848,4096,61,39.10
11:52:28,82,3848,4096,62,41.64
11:52:38,99,3848,4096,63,44.80
11:52:48,100,3848,4096,61,39.42
11:52:59,97,3848,4096,63,44.83
11:53:09,100,3856,4096,63,31.62
11:53:19,93,3856,4096,62,40.53
11:53:29,100,3856,4096,62,41.58
11:53:39,99,3856,4096,62,46.11
11:53:49,99,3856,4096,60,42.30
11:53:59,87,3856,4096,60,39.92
11:54:09,100,3856,4096,61,40.71
11:54:19,58,2320,4096,61,51.76
11:54:30,100,3886,4096,59,46.18
11:54:40,100,3886,4096,60,45.01
11:54:50,99,3886,4096,61,44.68
11:55:00,100,3886,4096,61,40.73
11:55:10,100,3886,4096,60,43.05
11:55:20,95,3886,4096,62,46.71
11:55:30,100,3890,4096,61,27.29
11:55:40,100,3890,4096,63,41.16
11:55:50,86,3890,4096,62,45.26
11:56:00,99,3890,4096,62,43.50
11:56:10,96,3890,4096,61,43.84
11:56:20,100,3890,4096,60,42.46
11:56:30,100,3890,4096,60,46.12
11:56:40,100,3890,4096,60,44.82
11:56:50,100,3890,4096,61,42.77
11:57:01,100,3890,4096,60,45.54
11:57:11,100,3890,4096,61,44.55
11:57:21,100,3890,4096,60,41.77
11:57:31,100,3890,4096,61,42.99
11:57:41,100,3890,4096,63,42.74
11:57:51,96,3890,4096,64,51.75
11:58:01,100,3890,4096,64,52.28
11:58:11,100,3890,4096,63,47.83
11:58:21,79,3890,4096,63,45.78
11:58:31,88,3892,4096,61,31.19
11:58:41,91,3896,4096,62,47.73
11:58:51,100,3896,4096,63,48.23
11:59:01,100,3896,4096,62,47.68
11:59:11,60,3896,4096,61,47.17
11:59:22,100,3896,4096,62,48.28
11:59:32,88,3890,4096,61,49.57
11:59:42,100,3890,4096,62,50.15
11:59:52,85,3890,4096,62,49.91
12:00:02,81,3890,4096,62,46.25
12:00:12,99,3890,4096,63,49.43
12:00:22,62,2322,4096,62,52.04
12:00:32,79,3886,4096,60,41.91
12:00:42,100,3886,4096,60,39.17
12:00:52,95,3886,4096,60,44.01
12:01:02,100,3886,4096,60,38.99
12:01:12,98,3886,4096,60,43.76
12:01:22,100,3886,4096,59,41.03
12:01:32,73,2338,4096,61,52.67
12:01:42,99,3894,4096,61,46.70
12:01:52,99,3894,4096,63,46.43
12:02:02,88,3894,4096,63,47.86
12:02:12,99,3894,4096,63,46.60
12:02:22,99,3894,4096,63,46.61
12:02:33,68,2318,4096,62,45.86
12:02:43,100,3888,4096,60,41.57
12:02:53,99,3888,4096,61,45.63
12:03:03,100,3888,4096,61,42.50
12:03:13,96,3888,4096,60,47.61
12:03:23,99,3888,4096,61,44.74
12:03:33,100,3888,4096,61,44.24
12:03:43,95,3892,4096,60,46.88
12:03:53,99,3892,4096,59,42.99
12:04:03,100,3892,4096,60,40.53
12:04:13,81,3892,4096,60,44.92
12:04:23,85,3892,4096,60,47.73
12:04:33,97,3892,4096,62,46.85
12:04:43,0,3834,4096,59,30.37
12:04:53,100,3890,4096,64,46.66
12:05:03,100,3890,4096,63,44.24
12:05:14,89,3890,4096,61,42.19
12:05:24,99,3890,4096,63,44.13
12:05:34,100,3890,4096,60,45.64
12:05:44,99,3890,4096,62,44.70
12:05:54,72,3880,4096,60,46.98
12:06:04,100,3880,4096,62,46.69
12:06:14,100,3880,4096,61,48.21
12:06:24,74,3880,4096,60,47.33
12:06:34,100,3880,4096,62,49.42
12:06:44,99,3880,4096,62,47.71
12:06:54,100,3874,4096,61,47.31
12:07:04,67,3874,4096,60,47.09
12:07:14,100,3874,4096,60,47.28
12:07:25,93,3874,4096,61,46.84
12:07:35,96,3874,4096,61,48.12
12:07:45,100,3874,4096,62,47.11
12:07:55,100,3874,4096,62,48.20
12:08:05,100,3874,4096,61,43.17
12:08:15,95,3874,4096,62,47.59
12:08:25,96,3874,4096,61,45.72
12:08:35,95,3874,4096,60,42.15
12:08:45,100,3874,4096,62,47.62
12:08:55,57,2338,4096,62,53.27
12:09:05,93,3876,4096,60,39.75
12:09:15,99,3876,4096,62,45.75
12:09:25,88,3876,4096,60,41.39
12:09:36,87,3877,4096,60,41.42
12:09:46,100,3876,4096,60,42.91
12:09:56,99,3876,4096,63,44.50
12:10:06,81,3872,4096,62,46.78
12:10:16,100,3872,4096,62,44.33
12:10:26,89,3872,4096,61,39.61
12:10:36,100,3872,4096,61,43.74
12:10:46,95,3872,4096,60,46.28
12:10:56,100,3872,4096,60,42.08
12:11:06,0,3872,4096,58,34.43
12:11:16,98,3878,4096,60,45.85
12:11:27,93,3878,4096,60,45.47
12:11:37,100,3878,4096,61,42.94
12:11:47,100,3878,4096,61,42.70
12:11:57,77,3878,4096,62,45.75
12:12:07,77,3878,4096,63,44.95
12:12:17,100,3870,4096,64,46.78
12:12:27,100,3870,4096,61,40.19
12:12:37,88,3870,4096,61,45.61
12:12:47,100,3870,4096,60,40.42
12:12:57,95,3870,4096,61,45.04
12:13:07,100,3870,4096,60,39.98
12:13:17,95,3870,4096,59,41.65
12:13:28,100,3836,4096,61,39.13
12:13:38,83,3836,4096,62,43.19
12:13:48,99,3836,4096,63,44.69
12:13:58,100,3836,4096,63,40.80
12:14:08,100,3836,4096,63,38.95
12:14:18,100,3836,4096,64,40.85
12:14:28,77,3836,4096,61,38.27
12:14:38,99,2356,4096,62,49.43
12:14:48,96,3838,4096,61,46.51
12:14:58,100,3845,4096,62,43.49
12:15:08,100,3838,4096,62,45.28
12:15:18,99,3838,4096,61,43.22
12:15:29,100,3838,4096,61,40.51
12:15:39,100,3838,4096,60,41.75
12:15:49,99,3838,4096,62,45.21
12:15:59,81,3838,4096,62,44.74
12:16:09,92,3838,4096,63,46.44
12:16:19,99,3838,4096,63,45.57
12:16:29,100,3838,4096,62,46.61
12:16:39,81,3838,4096,62,42.16
12:16:49,82,3838,4096,61,41.22
12:16:59,99,3854,4096,62,44.54
12:17:09,99,3854,4096,62,45.77
12:17:19,99,3854,4096,62,46.75
12:17:30,100,3854,4096,62,46.13
12:17:40,77,3854,4096,60,43.08
12:17:50,99,3854,4096,61,44.91
12:18:00,100,2342,4096,62,53.97
12:18:10,100,3872,4096,60,45.00
12:18:20,91,3872,4096,61,42.33
12:18:30,100,3872,4096,61,41.59
12:18:40,100,3872,4096,61,43.74
12:18:50,100,3872,4096,61,40.54
12:19:00,100,3872,4096,64,45.30
12:19:10,100,3872,4096,62,39.34
12:19:20,81,3874,4096,63,47.59
12:19:30,99,3874,4096,64,44.51
12:19:40,99,3874,4096,63,45.67
12:19:51,100,3874,4096,61,42.06
12:20:01,100,3874,4096,62,42.64
12:20:11,99,3874,4096,62,44.90
12:20:21,4,3850,4096,59,38.34
12:20:31,100,3854,4096,62,45.89
12:20:41,95,3854,4096,60,42.05
12:20:51,100,3854,4096,59,38.56
12:21:01,100,3854,4096,59,39.12
12:21:11,100,3854,4096,60,37.82
12:21:21,100,3854,4096,62,40.77
12:21:31,100,3854,4096,61,38.09
12:21:41,94,3888,4096,62,31.67
12:21:51,100,3888,4096,64,46.33
12:22:02,100,3888,4096,64,47.81
12:22:12,80,3888,4096,62,41.23
12:22:22,85,3888,4096,62,47.63
12:22:32,99,3888,4096,63,44.88
12:22:42,100,3888,4096,62,47.46
12:22:52,100,3858,4096,62,49.24
12:23:02,80,3858,4096,62,47.88
12:23:12,100,3858,4096,63,48.92
12:23:22,100,3858,4096,62,48.89
12:23:32,100,3858,4096,62,47.41
12:23:42,100,2342,4096,62,51.64
12:23:52,99,3874,4096,62,49.88
12:24:03,100,3874,4096,61,47.71
12:24:13,100,3874,4096,62,49.95
12:24:23,70,3874,4096,61,45.38
12:24:33,100,3874,4096,62,43.55
12:24:43,78,2322,4096,61,53.03
12:24:53,100,3870,4096,60,43.43
12:25:03,95,3870,4096,60,45.30
12:25:13,80,3870,4096,59,42.30
12:25:23,99,3870,4096,59,45.26
12:25:33,100,3870,4096,61,38.82
12:25:43,98,3870,4096,60,43.49
12:25:53,92,2304,4096,63,41.74
12:26:03,100,3892,4096,62,42.20
12:26:13,97,3892,4096,63,47.07
12:26:24,81,3892,4096,62,43.90
12:26:34,100,3892,4096,62,46.87
12:26:44,100,3892,4096,62,41.59
12:26:54,100,3892,4096,62,45.64
12:27:04,99,3892,4096,62,45.59
12:27:14,100,3892,4096,60,38.97
12:27:24,100,3892,4096,60,39.29
12:27:34,100,3892,4096,62,44.68
12:27:44,100,3892,4096,60,39.16
12:27:54,99,3892,4096,62,45.59
12:28:04,95,2304,4096,61,40.99
12:28:14,100,3892,4096,60,39.24
12:28:24,96,3892,4096,62,47.35
12:28:34,99,3892,4096,63,42.24
12:28:44,99,3892,4096,64,45.08
12:28:54,99,3892,4096,64,43.69
12:29:05,82,3892,4096,61,45.60
12:29:15,100,2344,4096,63,54.54
12:29:25,88,3874,4096,61,48.04
12:29:35,100,3874,4096,61,48.19
12:29:45,69,3874,4096,61,47.40
12:29:55,92,3874,4096,61,48.81
12:30:05,100,3874,4096,62,47.53
12:30:15,92,2344,4096,61,52.74
12:30:25,100,3874,4096,61,43.62
12:30:35,81,3874,4096,60,43.37
12:30:45,100,3881,4096,60,39.83
12:30:55,100,3874,4096,61,46.87
12:31:06,100,3874,4096,60,43.78
12:31:16,100,3874,4096,61,46.52
12:31:26,68,2344,4096,62,52.71
12:31:36,100,3886,4096,63,47.95
12:31:46,100,3886,4096,62,49.38
12:31:56,79,3886,4096,62,47.79
12:32:06,100,3886,4096,62,48.02
12:32:16,87,3886,4096,60,46.61
12:32:26,100,3872,4096,61,47.21
12:32:36,77,3872,4096,61,46.77
12:32:46,77,3872,4096,62,43.24
12:32:56,94,3872,4096,60,41.82
12:33:06,100,3872,4096,61,43.20
12:33:16,90,3872,4096,61,47.23
12:33:26,99,3908,4096,62,44.80
12:33:37,76,3908,4096,60,44.96
12:33:47,100,3908,4096,61,38.45
12:33:57,100,3908,4096,60,44.95
12:34:07,100,3908,4096,61,45.29
12:34:17,100,3908,4096,61,43.23
12:34:27,100,3908,4096,63,39.46
12:34:37,83,3870,4096,63,47.88
12:34:47,99,3870,4096,64,45.86
12:34:57,100,3877,4096,63,47.72
12:35:07,100,3870,4096,62,46.88
12:35:17,100,3870,4096,63,48.28
12:35:28,99,3870,4096,63,46.09
12:35:38,99,3848,4096,62,50.34
12:35:48,100,3848,4096,62,45.52
12:35:58,100,3855,4096,61,44.10
12:36:08,100,3848,4096,62,45.01
12:36:18,100,3848,4096,62,49.52
12:36:28,74,2360,4096,61,46.05
12:36:38,100,3874,4096,61,44.98
12:36:48,99,3874,4096,62,44.59
12:36:58,95,3874,4096,60,45.38
12:37:08,100,3874,4096,61,40.76
12:37:18,86,3874,4096,59,42.95
12:37:28,87,3874,4096,59,41.78
12:37:38,100,3874,4096,60,43.78
12:37:49,100,3890,4096,62,45.08
12:37:59,100,3890,4096,63,48.13
12:38:09,100,3890,4096,62,44.01
12:38:19,88,3890,4096,62,49.15
12:38:29,100,3890,4096,62,49.13
12:38:39,85,2406,4096,62,53.21
12:38:49,99,3888,4096,62,52.22
12:38:59,85,3888,4096,62,46.05
12:39:09,100,3888,4096,61,49.10
12:39:19,100,3888,4096,61,49.10
12:39:29,100,2076,4096,62,42.65
12:39:40,77,3892,4096,62,43.16
12:39:50,89,3892,4096,60,39.42
12:40:00,100,3892,4096,60,40.06
12:40:10,93,3892,4096,59,41.02
12:40:20,100,3892,4096,61,41.04
12:40:30,100,3892,4096,62,41.45
12:40:40,79,3888,4096,61,44.38
12:40:50,93,3888,4096,62,42.45
12:41:00,87,3888,4096,62,43.18
12:41:10,80,3895,4096,61,43.50
12:41:20,100,3890,4096,61,44.63
12:41:30,100,3888,4096,62,44.25
12:41:40,74,2388,4096,62,52.63
12:41:50,87,3886,4096,62,46.04
12:42:01,99,3886,4096,62,46.21
12:42:11,96,3886,4096,60,48.73
12:42:21,100,3886,4096,61,46.20
12:42:31,100,3886,4096,62,45.47
12:42:41,100,3886,4096,60,38.82
12:42:51,100,3886,4096,60,41.76
12:43:01,100,3886,4096,61,41.87
12:43:11,99,3886,4096,61,45.21
12:43:21,99,3886,4096,61,44.43
12:43:31,100,3886,4096,62,45.22
12:43:41,95,3886,4096,63,46.38
12:43:51,100,3868,4096,63,46.38
12:44:01,81,3868,4096,63,45.44
12:44:11,100,3868,4096,62,45.23
12:44:21,100,3868,4096,63,42.41
12:44:32,97,3868,4096,62,45.55
12:44:42,100,3868,4096,61,47.05
12:44:52,62,2360,4096,63,52.60
12:45:02,100,3886,4096,62,43.26
12:45:12,100,3886,4096,61,46.10
12:45:22,100,3886,4096,60,39.26
12:45:32,82,3886,4096,60,44.15
12:45:42,89,3886,4096,60,45.04
12:45:52,100,3886,4096,60,47.25
12:46:02,70,2342,4096,60,43.27
12:46:12,61,3887,4096,61,43.28
12:46:22,100,3886,4096,63,45.68
12:46:32,75,3886,4096,61,42.54
12:46:42,99,3886,4096,62,44.89
12:46:52,100,3886,4096,62,46.90
12:47:02,100,3886,4096,61,42.06
12:47:13,81,3886,4096,61,46.04
12:47:23,95,3886,4096,61,45.67
12:47:33,93,3886,4096,61,45.23
12:47:43,77,3886,4096,61,44.17
12:47:53,93,3886,4096,61,46.58
12:48:03,100,3886,4096,60,42.24
12:48:13,89,3886,4096,61,43.15
12:48:23,100,2344,4096,62,49.71
12:48:33,100,3886,4096,64,43.90
12:48:43,83,3886,4096,62,44.12
12:48:53,99,3886,4096,63,45.35
12:49:03,100,3886,4096,63,43.83
12:49:13,82,3886,4096,61,47.37
12:49:23,100,3886,4096,61,45.43
12:49:33,100,3886,4096,60,40.21
12:49:43,100,3886,4096,60,42.06
12:49:53,100,3886,4096,61,42.89
12:50:04,100,3886,4096,60,41.61
12:50:14,100,3886,4096,59,38.76
12:50:24,99,3886,4096,62,43.82
12:50:34,96,3886,4096,63,42.44
12:50:44,19,754,4096,57,8.54
12:50:54,0,754,4096,55,4.29
12:51:04,100,3893,4096,62,45.32
12:51:14,100,3886,4096,62,46.14
12:51:24,100,3886,4096,60,45.23
12:51:34,100,3886,4096,62,47.90
12:51:44,98,3886,4096,60,45.23
12:51:54,100,3886,4096,61,45.76
12:52:04,65,3886,4096,61,45.82
12:52:14,100,3886,4096,61,42.33
12:52:24,100,3886,4096,63,43.42
12:52:35,99,3886,4096,62,44.13
12:52:45,100,3886,4096,61,45.89
12:52:55,100,3886,4096,62,42.96
12:53:05,3,3882,4096,60,38.73
12:53:15,77,3886,4096,63,45.56
12:53:25,100,3886,4096,63,43.46
12:53:35,100,3886,4096,62,46.43
12:53:45,76,3886,4096,60,43.28
12:53:55,99,3886,4096,62,43.85
12:54:05,100,3886,4096,60,46.13
12:54:15,100,3890,4096,62,46.14
12:54:25,100,3890,4096,62,46.69
12:54:35,99,3890,4096,61,44.80
12:54:45,99,3890,4096,61,46.35
12:54:56,100,3890,4096,62,47.57
12:55:06,100,3890,4096,63,46.46
12:55:16,3,2386,4096,61,39.66
12:55:26,100,3910,4096,63,49.63
12:55:36,100,3910,4096,64,49.27
12:55:46,99,3910,4096,64,50.79
12:55:56,100,3910,4096,63,50.44
12:56:06,95,2386,4096,64,53.97
12:56:16,100,3890,4096,61,46.90
12:56:26,91,3890,4096,61,46.68
12:56:36,99,3890,4096,62,45.44
12:56:46,100,3890,4096,61,43.94
12:56:56,91,3890,4096,60,45.01
12:57:07,99,2340,4096,62,44.17
12:57:17,82,3890,4096,61,46.36
12:57:27,100,3890,4096,60,46.02
12:57:37,100,3890,4096,61,45.79
12:57:47,100,3890,4096,61,45.65
12:57:57,100,3890,4096,61,45.67
12:58:07,56,2342,4096,62,53.58
12:58:17,100,3886,4096,62,42.25
12:58:27,100,3886,4096,63,45.34
12:58:37,79,3886,4096,61,46.34
12:58:47,77,3886,4096,61,43.38
12:58:57,100,3886,4096,61,41.81
12:59:07,100,3886,4096,63,43.38
12:59:17,99,3886,4096,64,45.04
12:59:27,100,3886,4096,63,44.16
12:59:37,100,3886,4096,61,41.47
12:59:47,100,3886,4096,61,43.50
12:59:58,99,3886,4096,62,46.08
13:00:08,100,3886,4096,62,43.33
13:00:18,41,3882,4096,61,33.62
13:00:28,100,3886,4096,61,42.48
13:00:38,100,3886,4096,60,42.90
13:00:48,99,3886,4096,61,44.28
13:00:58,100,3886,4096,60,41.61
13:01:08,100,3886,4096,61,45.78
13:01:18,100,3887,4096,62,43.90
13:01:28,52,2040,4096,64,42.51
