timestamp,gpu_util_%,vram_used_mb,vram_total_mb,gpu_temp_c,power_w
09:55:57,87,3834,4096,58,37.94
09:56:07,100,3834,4096,58,37.39
09:56:17,100,3834,4096,58,37.31
09:56:27,75,3892,4096,60,48.47
09:56:37,100,3892,4096,59,46.64
09:56:48,100,3892,4096,59,47.40
09:56:58,100,3912,4096,60,46.20
09:57:08,99,3912,4096,59,33.44
09:57:18,78,3912,4096,59,44.80
09:57:28,5,2132,4096,58,37.68
09:57:38,100,3868,4096,60,43.52
09:57:48,100,3868,4096,60,42.45
09:57:58,99,3868,4096,60,42.84
09:58:08,72,3878,4096,57,38.82
09:58:18,100,3880,4096,59,42.51
09:58:28,99,3880,4096,59,36.82
09:58:38,100,3880,4096,58,41.40
09:58:48,100,3880,4096,60,37.23
09:58:58,100,3906,4096,59,44.59
09:59:08,100,3906,4096,59,44.27
09:59:18,100,3906,4096,59,44.32
09:59:28,69,3910,4096,59,37.21
09:59:39,90,3910,4096,59,40.50
09:59:49,99,3910,4096,60,41.11
09:59:59,100,3910,4096,59,40.99
10:00:09,100,3910,4096,59,43.90
10:00:19,76,3898,4096,59,43.37
10:00:29,89,3898,4096,59,43.46
10:00:39,79,3898,4096,59,44.93
10:00:49,100,3898,4096,59,40.72
10:00:59,100,3912,4096,59,42.35
10:01:09,100,3912,4096,60,46.61
10:01:19,89,3912,4096,60,45.00
10:01:30,5,3666,4096,57,38.32
10:01:40,100,3886,4096,59,42.12
10:01:50,100,3886,4096,59,42.96
10:02:00,100,3890,4096,57,36.97
10:02:10,100,3912,4096,58,41.55
10:02:20,100,3916,4096,59,44.82
10:02:30,100,3916,4096,59,42.28
10:02:40,100,3924,4096,60,43.83
10:02:50,100,3910,4096,60,44.02
10:03:00,82,3910,4096,60,44.39
10:03:10,86,3910,4096,60,43.62
10:03:20,100,3912,4096,59,37.06
10:03:30,100,3912,4096,60,46.06
10:03:41,100,3912,4096,60,47.66
10:03:51,89,2098,4096,61,41.28
10:04:01,100,3872,4096,59,42.05
10:04:11,100,3872,4096,60,41.38
10:04:21,98,3872,4096,58,39.44
10:04:31,100,3872,4096,59,41.78
10:04:41,95,3896,4096,59,46.81
10:04:51,100,3896,4096,60,47.70
10:05:01,91,3896,4096,60,47.16
10:05:11,99,3908,4096,60,43.71
10:05:21,51,3908,4096,59,45.80
10:05:32,83,3908,4096,60,45.96
10:05:42,99,3914,4096,59,41.21
10:05:52,100,3914,4096,59,41.58
10:06:02,100,3914,4096,59,41.28
10:06:12,100,3914,4096,58,41.73
10:06:22,100,3876,4096,58,41.48
10:06:32,100,3876,4096,58,40.58
10:06:42,76,3876,4096,58,41.62
10:06:52,47,3876,4096,58,40.53
10:07:02,92,2132,4096,59,41.70
10:07:12,100,3908,4096,59,46.59
10:07:22,93,3908,4096,59,45.67
10:07:32,100,3908,4096,59,46.08
10:07:42,99,3876,4096,59,43.78
10:07:53,100,3876,4096,59,43.85
10:08:03,78,3876,4096,60,44.86
10:08:13,100,3944,4096,60,47.70
10:08:23,82,3880,4096,60,46.42
10:08:33,98,3880,4096,60,47.61
10:08:43,100,2034,4096,58,36.78
10:08:53,100,3888,4096,59,42.56
10:09:03,100,3892,4096,59,37.53
10:09:13,99,3892,4096,58,38.34
10:09:23,68,3892,4096,58,38.23
10:09:33,100,3878,4096,58,36.21
10:09:43,99,3878,4096,58,42.04
10:09:53,100,3878,4096,58,40.86
10:10:03,100,3878,4096,59,40.31
10:10:14,100,1992,4096,62,46.62
10:10:24,100,3856,4096,62,44.69
10:10:34,100,3856,4096,63,45.72
10:10:44,88,3856,4096,63,43.94
10:10:54,100,3850,4096,62,40.72
10:11:04,100,3850,4096,61,41.68
10:11:14,100,3851,4096,61,41.89
10:11:24,100,3850,4096,61,41.59
10:11:34,100,3922,4096,60,42.69
10:11:44,100,3922,4096,61,41.90
10:11:54,100,3922,4096,60,42.89
10:12:04,79,3922,4096,61,41.41
10:12:14,100,3906,4096,61,41.01
10:12:25,100,3906,4096,61,41.55
10:12:35,69,3906,4096,61,40.40
10:12:45,79,3906,4096,60,38.17
10:12:55,100,3898,4096,60,42.95
10:13:05,99,3898,4096,60,40.79
10:13:15,100,3898,4096,60,39.27
10:13:25,100,3898,4096,60,40.35
10:13:35,90,2122,4096,61,47.99
10:13:45,79,3864,4096,60,44.10
10:13:55,100,3864,4096,60,41.79
10:14:05,78,3864,4096,60,43.61
10:14:15,50,2122,4096,60,38.28
10:14:25,100,3864,4096,60,40.69
10:14:35,100,3864,4096,60,41.60
10:14:45,100,3868,4096,60,39.37
10:14:56,100,3868,4096,59,39.78
